,Macroarea_Code,Family_name_Code,level_code,GB030,GB028,GB131,GB042,GB133,GB031,GB092,GB132,GB090,GB065,GB130,GB089,GB091,GB093,GB094,GB044,GB107,GB043,GB084,GB083,GB074,GB080,GB070,GB025,GB082,GB058,GB071,GB052,GB072,GB137,GB021,GB138,GB022,GB051,GB023,GB038,GB024,GB020,GB054,GB035,GB036,GB053,GB057,GB079,GB197,GB196,GB075,GB081,GB039,GB171,GB170,GB037,GB165,GB086,GB166,GB172,GB193,GB108,GB073,GB129,GB111,GB192,GB299,GB198,GB098,GB155,GB103,GB096,GB318,GB095,GB139,GB298,GB059,GB136,GB117,GB319,GB316,GB320,GB317,GB104,GB186,GB114,GB115,GB149,GB321,GB185,GB068,GB121,GB099,GB147,GB313,GB116,GB312,GB309,GB184,GB120,GB158,GB109,GB110,GB119,GB177,GB105,GB433,GB113,GB431,GB069,GB430,GB432,GB315,GB324,GB148,GB314,GB156,GB126,GB151,GB334,GB027,GB262,GB286,GB408,GB026,GB409,GB263,GB264,GB260,GB326,GB134,GB041,GB333,GB410,GB415,GB327,GB285,GB160,GB291,GB152,GB159,GB305,GB521,GB336,GB335,GB520,GB124,GB048,GB047,GB257,GB297,GB122,GB302,GB519,GB135,GB167,GB328,GB118,GB140,GB049,GB203,GB306,GB522,GB303,GB150,GB250,GB400,GB046,GB187,GB323,GB329,GB322,GB254,GB330,GB331,GB146,GB256,GB252,GB253,GB304,GB325,GB188,GB275,GB127,GB276,GB300,GB265,GB123,GB266,GB273,GB270,GB403,GB301,GB402,GB204,GB422,GB421,GB296,GB401
Macroarea_Code,1.0,0.8127282242401035,0.7112661843587555,0.23724584155321926,0.3955644100473381,0.34129667748744,0.5185766753255303,0.31193068735052526,0.4252016783873371,0.33457156731209625,0.3236545693179688,0.3405740696315585,0.3606934367350845,0.25864820192385796,0.2650642386430222,0.26415472399237333,0.21459637439826684,0.3082613569084614,0.48468105953595225,0.3037492920509785,0.3092815155345077,0.24684902579215232,0.2674700049393761,0.4531542064780061,0.20689365033073276,0.4097212252835578,0.3956005234988296,0.26409443937578947,0.33165001357718454,0.2230283032373216,0.22846392743647215,0.3683728015052507,0.2014425258840716,0.18918468881503417,0.31181602313235957,0.26848399657615374,0.17888638131068912,0.23204727644173442,0.206122868230724,0.36130009117836315,0.2584566154776154,0.2872464838106251,0.1676281754333463,0.20795147061105163,0.31421304855908594,0.396561451308081,0.285748151349518,0.07059092122695289,0.14770293892682254,0.3067923716047018,0.21167474339417577,0.3366705008173939,0.43919496227880955,0.41789633117381747,0.10743317742910917,0.06942636279307646,0.26971630025146415,0.02925087140595011,0.17245047666161065,0.2409449481849618,0.27962317095189704,0.25544586456226137,0.28465595599257176,0.2538090009874048,0.2103063538761012,0.24412593183987344,0.4263466372046826,0.18336376201325102,0.18926226449986,0.31392701030860654,0.23843107347551512,0.29317295486549844,0.039991930338580776,0.10924189820859619,0.07873706586808282,0.37458228528593224,0.2601296580265506,0.5306534419704739,0.09420324335122025,0.17057347113270166,0.10585728616873828,0.1787451983492664,0.24426915654125447,0.1575641822907326,0.4023809235692281,0.26212985894538826,0.24054966309411327,0.4026697717056799,0.305692650376757,0.2561498213533778,0.27104279185873825,0.07340903148202418,0.3181157135888894,0.2242529878931963,0.2565313655761649,0.27867264770059186,0.31408697604897184,0.3848945523536793,0.1939496135263929,0.22504542642950404,0.23982465986174814,0.15547002303911778,0.211385670494818,0.2916506500667788,0.15134017584949544,0.3335437568931526,0.14591440566441605,0.5106602810297642,0.15111707588338155,0.28987112426441886,0.3506201464510264,0.4412993229790839,0.22856783217917273,0.18027588993936178,0.35419072440328936,0.0,0.2703739308136225,0.3131105337027411,0.3269195299824966,0.3283444028291306,0.20153655865971482,0.2510652157317486,0.1853405919679282,0.42074663860408074,0.38509642347628054,0.2948833844955308,0.09862211839890551,0.11103899246583984,0.4522496865661016,0.02917268758005164,0.26084804949565854,0.5108748704908914,0.22987391990538833,0.25936263060553505,0.3811674217796574,0.060501305808261276,0.13764923848732732,0.2890287546870428,0.18948523018570307,0.2667587670818649,0.3024554645069203,0.1694429533276579,0.17472263435847188,0.2581331830431619,0.25458209644462954,0.324692969048643,0.29492339101373016,0.22921797605955252,0.3281559827670172,0.34375110939623116,0.25137358608912064,0.31130862776575685,0.12745019920647158,0.0803758989364264,0.2968605463934014,0.4682683322691794,0.29752425878294353,0.09200891672043121,0.17167119997497995,0.322143870080555,0.11502910380026965,0.17547953021194276,0.0,0.2072429048564814,0.15099442268992785,0.06464391285720107,0.13016023138109617,0.3173901680031796,0.4673946317704193,0.21937867931086652,0.3252085148444497,0.24135474415927624,0.05944345917778318,0.2850446661052746,0.1314011556550918,0.4494483504123489,0.23504904066014046,0.15430139075632834,0.22913590357040414,0.2212548340273414,0.28967761661162433,0.19863287024700801,0.20298697923920353,0.26007986050781723,0.08644982160661181,0.5551737882489429,0.21932775553969458,0.09687048270828388,0.2663237864587623,0.3356710363587642,0.11714599415277026,0.43045387223611636,0.0,0.19421557466685105,0.10919098170303673,0.2557319629893246,0.3437425523001623,0.10392472333906136
Family_name_Code,0.8127282242401035,1.0,0.0,0.5837443263649922,0.6023370178356118,0.5145969313789438,0.6213963392167573,0.7107473962735359,0.5014502197843641,0.5457453262446625,0.5992645385077348,0.5639460016060406,0.5399290094783984,0.45383652852910866,0.5987075131760471,0.6175894449691786,0.44453277997391116,0.6072205222522178,0.585284370114916,0.4978813528861175,0.43648975495649034,0.48210312584626536,0.5347202728648947,0.7549399119645985,0.36142192094507314,0.6393664046250761,0.4702158735037763,0.47422537562306105,0.40499471619223093,0.4786228266236875,0.4798570744169307,0.5408861910241112,0.4360197189402572,0.24433993943255686,0.44984512447692543,0.42896970454165684,0.6884358114502809,0.31545991020021064,0.4002177331409869,0.5098954841800281,0.40183379358302557,0.48552952081255285,0.32178250041633916,0.40970912839887397,0.603916491554277,0.5813472405139408,0.5274459801547294,0.2821400076861242,0.5967832990080808,0.6303353077525511,0.36015911766505465,0.48196814992158155,0.6541692861264201,0.6600855701628277,0.20100425775527306,0.40468276465639463,0.38760659341714565,0.10373428847935016,0.300459271907916,0.43699060323104527,0.4094585027176032,0.475492638792007,0.5034975837844402,0.4803201775438029,0.43907580029351273,0.4243368385243652,0.6210431153172392,0.35441546202527785,0.4336371170787858,0.4478215135933195,0.4933092367998751,0.3674883109356482,0.355034210052786,0.2924021540485708,0.38362492439075974,0.4715005079322664,0.355677666990526,0.5709841124316193,0.0,0.22812380969138701,0.0,0.14045817163073032,0.3478245011326569,0.20618186454712345,0.5073477382373663,0.4210415517430553,0.5362516826660418,0.4910974383119374,0.4546676682714668,0.4686598248330836,0.425642183207218,0.3851586170865467,0.45786818379170247,0.3316030421840854,0.6068269486051854,0.45538491750666976,0.5131617541710163,0.5417274822350893,0.3974120743113054,0.4582872291335201,0.561862374282635,0.517648370073235,0.36234676957089273,0.4633726942049996,0.39658490318815165,0.5579034447326252,0.4139315034897522,0.6306534928469972,0.30633072054909893,0.2863615525849174,0.5927189499407058,0.48835546864662216,0.39525408306364007,0.3798405735518183,0.39889328114143036,0.35849426719137206,0.37807003065456657,0.6617177308515666,0.4280323381145806,0.3608478620716467,0.35383281638141095,0.48344801320085595,0.45291282327269344,0.537295000724969,0.5429848088263829,0.4118173545876348,0.3706567958936808,0.32350650619112636,0.5057677439211556,0.14768178941061175,0.5213474322526985,0.6505859130414295,0.41152772051700676,0.34936538179703397,0.6139384737121807,0.18210334590201058,0.3255753653186666,0.268771160617596,0.46857429587735083,0.4098587543945567,0.4001710930636583,0.28522567381571245,0.6578942554106243,0.44547877688361626,0.409292771922176,0.4323845609440934,0.34861338140054476,0.3378141743027524,0.4486522737636219,0.4499238580167856,0.40490605105633753,0.4252772163246641,0.31831983664102165,0.34099360529188677,0.42548474730269836,0.6632901640618619,0.4592574460443849,0.2578794405581029,0.2906316416621637,0.4207512934737063,0.34180795015164595,0.2309956706502086,0.0,0.538489022136847,0.35092537829379605,0.2749754649980632,0.31415370554777744,0.43076526729581177,0.5263292782102993,0.44227042582660336,0.4439588330583151,0.3266085468995992,0.25409410689242196,0.48030908163474173,0.295600512733292,0.5109919170238837,0.37528213146019285,0.45435291303211534,0.3929970620439189,0.2909325402512972,0.3534493963636441,0.36207760878147166,0.4342670426243034,0.3373597736405314,0.4141313097566005,0.5670763919877299,0.49411712130128865,0.34073274337129156,0.35727017083755086,0.47516859804647715,0.4153979441064569,0.4585100154038247,0.3758583948076743,0.304769596515128,0.25291002012619923,0.506259744098525,0.41457316175421444,0.30815975476064317
level_code,0.7112661843587555,0.0,1.0,0.01594679183378393,0.0,0.06745503931560826,0.055960350369695926,0.029524655847900448,0.03969191472117764,0.03349863611383605,0.015301476383604613,0.04246757363937186,0.04979954522805707,0.043769140823584,0.0,0.0,0.0362400749039456,0.02077587610683154,0.0,0.0,0.06480395821900937,0.01016866228453441,0.0,0.06750617375799636,0.03436334304887278,0.07044763047467094,0.03389701780305708,0.0,0.05673563410630372,0.07819244387066093,0.0,0.038077396397471125,0.04194626176654283,0.06435846433994333,0.0,0.05974742091273929,0.015573850183477409,0.05406632107807303,0.0,0.0600899827497016,0.05942704401313642,0.021220261739103914,0.005587918174183698,0.02910929330440763,0.019195941451522446,0.022938761142247237,0.047802252817145834,0.0,0.0,0.058226722441267455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06475206110245564,0.030722047586604555,0.058361552993300723,0.0,0.06832630398136137,0.011720001012490206,0.021131504422005294,0.0,0.034196901711176494,0.0,0.032256279044517104,0.03378115336541887,0.03830869302386925,0.009781049535825639,0.04823217507223573,0.0,0.0,0.09779035386508358,0.021189090666948417,0.05762108853627143,0.01170461699341685,0.0,0.0,0.0,0.0,0.019862754920306386,0.018523495907208073,0.0,0.016884747633071028,0.0,0.0302751379039185,0.0,0.0,0.012017973409038705,0.0,0.0,0.036699281113060554,0.020268008136733722,0.0,0.06030007662967354,0.04147636765628969,0.0,0.00873665872613193,0.015630160001286395,0.0,0.0,0.0,0.05012684208904872,0.0,0.06430375903542057,0.0,0.009982010995070298,0.0,0.05592648304495038,0.040188089549055235,0.0,0.0,0.020291767214094498,0.0,0.006816141748109785,0.0,0.04616537065029379,0.038924414358451086,0.014596054938408326,0.0,0.09126328911670718,0.0,0.04417732827936645,0.0,0.06877062151202874,0.0,0.04038067096370353,0.0,0.0,0.0,0.10615539645379976,0.0,0.05036334516407212,0.0,0.05236367272798436,0.0,0.0535178792859802,0.04545264192936246,0.0,0.0,0.0,0.0,0.027432575538547124,0.0,0.038947968191921645,0.0,0.0,0.027385521539980463,0.0,0.0,0.02500667062596613,0.0,0.0,0.07055926697246111,0.0,0.0030130663597267722,0.055666275588207796,0.08475502284242072,0.0,0.03204319722026949,0.0,0.013222804374193596,0.0,0.0,0.08860070118366843,0.0,0.0,0.0,0.05348981266534241,0.0,0.0,0.0,0.04997414317152042,0.03291831965982365,0.05754312905920445,0.049385811605373815,0.0,0.0375869516604702,0.03352815814883968,0.021446705770400747,0.0,0.013392216882648572,0.048622068708342105,0.022700281490501517,0.0486236322403398,0.08968937131110094,0.0,0.018776341910536093,0.0,0.0,0.007709064321064235,0.05550077800187565,0.0,0.0,0.0,0.0
GB030,0.23724584155321926,0.5837443263649922,0.01594679183378393,1.0,0.13864545943870168,0.0,0.18935237802487392,0.03768248851569224,0.09400928969800829,0.07761664823189014,0.06045816329349661,0.08521069663408935,0.03941769059661552,0.024546708061893466,0.09902771758242976,0.07502193413259907,0.0,0.03683045527155266,0.21142130116056201,0.08175301501038071,0.04189451710971246,0.08284465746823479,0.09372736310318665,0.006211933414706623,0.02733748232431999,0.0,0.0,0.13651218126808826,0.0685378848214577,0.05324908591352839,0.17116993736680916,0.01318118153869686,0.10710860857257525,0.0,0.05001483644692113,0.0,0.6020349583494493,0.03641254518889561,0.012674211779604361,0.06089759800161483,0.028529326883462252,0.1731876664425242,0.08905289117525612,0.022174625735845097,0.2993870402151012,0.1165299557503185,0.018097742826316064,0.14521008971549168,0.34630236817432636,0.0,0.058994500551639795,0.2313057827437427,0.514825010885799,0.4380470016362978,0.0,0.0,0.02237893161431976,0.0,0.3053578841228606,0.06568480642122287,0.0,0.034793456167444815,0.031033979853582368,0.10751100010785983,0.2273924423130725,0.0,0.37684216385860986,0.0,0.07478454979358769,0.0,0.022164410535519263,0.12409538245651236,0.08215456037283916,0.0291442251138874,0.0,0.0,0.05025595396191815,0.03939508401970596,0.01493009770013741,0.03430873057944111,0.03884831608703262,0.0692876266509585,0.04805502838573216,0.1050470021012449,0.0730724067216679,0.0,0.02583816739708407,0.21174261921297666,0.23724363928770556,0.10014675462459803,0.10818394601779742,0.07440382525441454,0.026076444445701175,0.044756685185495255,0.04300488782659686,0.08457111097718846,0.05193617671912289,0.2519269074486604,0.11577239724017936,0.05762966279247225,0.0,0.11103810889937281,0.03860179388117463,0.0081528193088697,0.0,0.09271493917415827,0.04688722868475786,0.0,0.0,0.0,0.05009162654744384,0.15224863750398168,0.10003810714660474,0.05268637430210179,0.06170847705491942,0.0,0.01678071370860447,0.03833058774695492,0.0,0.031880143263630506,0.027351984301692348,0.0,0.07400581280463468,0.04604230189743935,0.12790595240027083,0.07250823152712828,0.0,0.11854864310912033,0.09053689698891526,0.057307358170784264,0.1278450986726734,0.0,0.0,0.07407085988983622,0.0,0.0,0.04099341881358589,0.0,0.0,0.1313664158271644,0.04607874844433242,0.0,0.0,0.044721557112192264,0.1244901587436101,0.047323006879804536,0.07293976760279368,0.05675478690001806,0.0,0.04274818083380409,0.12266605006476879,0.05197778424840955,0.08183073219717378,0.0,0.0320684421482264,0.0,0.10335304133735616,0.03450469056774748,0.0,0.05967715532644644,0.017618644788424582,0.0,0.0,0.0,0.0,0.03792039246104823,0.013931015934849482,0.0,0.10022548602296537,0.0,0.06208043834226726,0.09281182258342895,0.0,0.0,0.0,0.09608373617310469,0.10742685453592919,0.08045761041687441,0.03920813044616735,0.0,0.03936236993426131,0.0,0.007799384408943288,0.019501685769647715,0.08465767026115716,0.005525231179971282,0.0,0.0,0.0,0.019494995801221715,0.13464318273452436,0.08477794694262125,0.16494263112086346,0.0,0.0,0.040715415907561836,0.0,0.035738530613181885
GB028,0.3955644100473381,0.6023370178356118,0.0,0.13864545943870168,1.0,0.16745636690963409,0.20109907191517404,0.1213116396435964,0.2520509177336654,0.0,0.0,0.0,0.08599440638164522,0.18155473516607068,0.11468675654931616,0.13944736243534547,0.10398238384214473,0.11542896025507851,0.23880182271301093,0.14416540485657486,0.04495552035427612,0.16642078859404796,0.18953072485562875,0.09171175648058011,0.08671332254209826,0.0806403603289809,0.10925370749174175,0.14691161335861777,0.20973094519517158,0.06615878485975098,0.0,0.13088793776162458,0.06671575241571333,0.06224418155916318,0.08591018795477601,0.06125879320073761,0.11385482752663856,0.026537514101470084,0.0,0.03549492608245893,0.010138063009132869,0.0,0.08118887363779735,0.024723452575346257,0.061578283766966446,0.1263518997088565,0.14916096411130736,0.0196583088925256,0.12921600396253144,0.1753392601508088,0.10746546688282897,0.16712268255503537,0.21961845383753126,0.21072513478851498,0.0324056623602062,0.0,0.09940580127084905,0.0,0.10401998698949054,0.03638252507902696,0.031360343067862555,0.043479847022597135,0.0,0.08397280184390092,0.1498763209719135,0.11366883567779838,0.18889499034317525,0.018721254732655367,0.0,0.06136303006161215,0.012548404859918014,0.16441962417572795,0.0,0.024640756115725262,0.0,0.2003139228463275,0.0,0.22847301515979632,0.03569019892683062,0.07280085546023388,0.057810376022053335,0.12622495320632776,0.11422925394667281,0.0,0.11798504167612951,0.054525746267950856,0.05501853402093944,0.17110532641013795,0.1830589605844568,0.12598359573923093,0.13518949537310462,0.05142709299668195,0.14358639656733121,0.0,0.04189752001925041,0.12764288868527937,0.16577556454499917,0.19078652521664397,0.07447086136680837,0.10599319786524063,0.05888344371179204,0.07524111713376928,0.08574421199691389,0.0,0.05628138945324715,0.1588082725550724,0.037101687504846506,0.0,0.09062443462155183,0.07697316389857824,0.12571182999191782,0.22196624659675518,0.08376312168497203,0.04960645634468342,0.16211277769605106,0.0,0.05586027779370958,0.07444392938643607,0.0,0.04301570055884095,0.07163163742888519,0.09266644956432912,0.06495546902395864,0.046961148276510364,0.05326272414283056,0.033067055807054456,0.028804565200616545,0.06572135943325594,0.07382000327026228,0.0,0.04001415798643326,0.017444402171795017,0.0,0.039965107695640274,0.04097176388427716,0.0,0.0,0.0,0.10678577426556432,0.1168011216075213,0.06353196644822072,0.08741362768453435,0.0,0.015846744025764414,0.17911041636662556,0.15683895712133436,0.13092423128640635,0.13349161861196704,0.11745011399209634,0.0,0.13311224503697477,0.12121007209209476,0.10686581254442047,0.0,0.0,0.058645993120201294,0.12508449643068748,0.05037647867323234,0.046982263086872894,0.07363744497396395,0.024764667641797425,0.043373330497121096,0.016207660995502346,0.11983213548941561,0.07671161110577389,0.023385792898285622,0.01570937587474925,0.14517731091102773,0.0,0.0,0.04581346988347441,0.1429359034049896,0.0,0.034961754388062115,0.06982886135259977,0.08189885942451812,0.08955990779786945,0.015331739398324657,0.1382221335010651,0.05640229991125202,0.0,0.0532051898811854,0.0,0.07575765213627278,0.10167759671016367,0.0,0.042379519792066146,0.0,0.03562134624545506,0.08896577395175985,0.04592172728752547,0.2685063331488388,0.11382430513501207,0.0,0.0,0.0,0.0,0.0
GB131,0.34129667748744,0.5145969313789438,0.06745503931560826,0.0,0.16745636690963409,1.0,0.09477386940773416,0.29790721119521796,0.0,0.024956891553246326,0.20925417920550216,0.0,0.2781962357942012,0.8150291019264857,0.08737519438754264,0.0592726666650943,0.14422370388238806,0.028527220090258,0.06061832090991586,0.15673312589864752,0.03635267534072023,0.026828224309451507,0.06510108141971727,0.20318247166261372,0.08827285270938305,0.07648636181625171,0.08352594512207771,0.08020538724514994,0.027017731593801508,0.011049717786006184,0.016080782504786086,0.06873361234490566,0.2714812259979263,0.08248382342131207,0.4114672243872464,0.3076405818452624,0.055169513461513796,0.12330170347724755,0.030150657371739456,0.33099645176366194,0.1810852943624686,0.007753863619857331,0.11580079608700619,0.07839353960029875,0.02775497783901275,0.0,0.2033740787923023,0.0,0.05539017376890451,0.2843020883544354,0.24161631031352004,0.024658467208310615,0.0507859817206945,0.06960089880931498,0.0675953732636718,0.0,0.014042087789120581,0.034634816387504985,0.0,0.09995433233895465,0.0889967796565619,0.0,0.01567934482681355,0.05799620791618191,0.0,0.14231055928107353,0.06523127916318854,0.05234643651485359,0.15085503812026152,0.12433114166958859,0.0979837936833896,0.1369474819711678,0.05920622330685441,0.04210013461693332,0.03171199783094714,0.04475686943292282,0.19196788652423893,0.23420363337409406,0.0,0.1064816961814973,0.0,0.014296459492797838,0.23200618276661372,0.06972500234026117,0.062065041535797845,0.15165205203548782,0.04030451033657955,0.08168568153976917,0.0,0.11621368638460415,0.052336393408302956,0.026102693666803407,0.14759942633062625,0.03916681394641393,0.0,0.0,0.11186774151956101,0.0,0.10259647205880028,0.04973124678055098,0.0,0.0,0.0255804705888802,0.08997146062057947,0.0,0.12785192836446355,0.12699852884505355,0.06844115196991157,0.1042231077396588,0.0,0.16751762469270415,0.07561919241897715,0.11061589509796552,0.15343963199823674,0.07582864487524929,0.0510991545176904,0.08956422702989111,0.10233151711394459,0.0720816891541457,0.035308355327638166,0.1482682885027525,0.08417114849580036,0.028959125107457802,0.05477633470581209,0.1160382188972571,0.1843663687405174,0.11210211666011728,0.0,0.27604839289234,0.07954687213453199,0.0,0.0,0.05052625116220404,0.0,0.19079438553386743,0.0,0.07213522251364295,0.0016713617239421223,0.12874649619269005,0.06331358321314681,0.14883188135694722,0.05467722468743667,0.060382421470088224,0.10176725827723834,0.0,0.16452000986114895,0.037360372120209887,0.0,0.10155530134299633,0.10331790436459616,0.054754449118845236,0.06880127589791778,0.052102713511712855,0.08096790628284965,0.09491459379440922,0.13756316437016677,0.05503808127464064,0.06059880187211431,0.01717258425659082,0.28584772796148095,0.10815642764642393,0.0,0.021460636799775487,0.17919764215767295,0.04509499544488469,0.042028671309053724,0.010759728177359226,0.0,0.0,0.047851488795873295,0.025501391178144223,0.11507960945585738,0.05427759616931351,0.056980238125659374,0.0,0.14478713811545899,0.0,0.0,0.06959233110911918,0.0,0.05989688725211516,0.09464091230455356,0.0,0.08593296310804971,0.007700858847023345,0.07471669411390568,0.12732588180756244,0.062164409344021405,0.030367010806763583,0.0,0.06629394105123823,0.15443543383407674,0.0,0.018098992046844373,0.06897922217947526,0.09693548136086642,0.037744731362223366,0.0
GB042,0.5185766753255303,0.6213963392167573,0.055960350369695926,0.18935237802487392,0.20109907191517404,0.09477386940773416,1.0,0.17931901923797391,0.15007703615137155,0.20367211801028035,0.20438044743311798,0.19675266755905124,0.21011409325557698,0.09014784315842508,0.04140136891026163,0.030158451751788783,0.050673916379409704,0.20197359906013646,0.39845861735480936,0.1419589432757624,0.0,0.14442451162471537,0.18732033187238825,0.18994996503449454,0.07458124465606664,0.0972241954150338,0.14352132972707807,0.1168449310148084,0.06706074269289247,0.045354829289425476,0.22609995335420086,0.0,0.0,0.03500996927259579,0.05018205708750762,0.03679729543466928,0.09196325150108835,0.05272531545289867,0.055283440784787384,0.20524491306842102,0.014873817090728875,0.24848062184616773,0.0,0.1068990967360671,0.41178443962820654,0.21856361777487512,0.0742324678615227,0.0,0.0,0.11946380435514882,0.03558612182386614,0.34505606839069275,0.4994612473311032,0.5238094116221896,0.04770177056534491,0.0,0.13485377500401013,0.02088654455702783,0.19699663876988815,0.13098951613505505,0.0797040949704761,0.07653324711261619,0.0,0.0453283491419073,0.30056733426067583,0.06515606820152656,0.5292278250671683,0.0,0.041692206549013816,0.21743547582410172,0.06520562276126933,0.15609837043599875,0.0,0.0,0.020874069749385125,0.09548962358939093,0.03685282145521541,0.2006939689692534,0.0,0.04609008336679955,0.02902309072449605,0.07782180340650519,0.10548257447031921,0.15569973184901767,0.1375137627185991,0.0923893944740874,0.0,0.39463104475446137,0.36647330036463227,0.05671584298403361,0.17951425589317843,0.0,0.18755209156094302,0.191651360818317,0.0,0.0944231493795404,0.2953789841605605,0.42813716890310766,0.09773819017488732,0.025022251234626355,0.0,0.16788984592742626,0.05839882942010814,0.0,0.08935317454090007,0.10491778243356005,0.06979728613637637,0.07715708107025769,0.045434848736816545,0.22182744642682417,0.08169569951841973,0.42422026468444257,0.07935708773114332,0.0,0.36381206188748355,0.06543154781844915,0.07551856316192518,0.07613184023373815,0.06318299442680278,0.13425795468334747,0.07377522593031186,0.058720054690721786,0.060931636392388716,0.02991936753891059,0.13255699939784074,0.0,0.0,0.039734318012452585,0.07968244847228856,0.0,0.12323369486858278,0.10825862431326706,0.08651361375949647,0.009866712326543719,0.1318993698921403,0.0,0.0,0.09265147647181553,0.02269759291190671,0.0,0.007132131053356792,0.01668540715286344,0.04029956622363099,0.03636291016465041,0.12930622955798052,0.07144303555673878,0.19332540424475478,0.1650483979063022,0.0,0.0566410173921896,0.14656971182507258,0.023665322051078765,0.09000794636991309,0.025487433961947394,0.03700690753480266,0.16568194916826268,0.1154123638147446,0.0,0.12282109694597777,0.20255941357546253,0.010516548553989738,0.0,0.0,0.01922626007731164,0.08115848874108245,0.0,0.011081238548032933,0.08184691762841927,0.11933047336289963,0.0,0.07535411714741898,0.1962978154182882,0.0,0.0,0.05339760008487944,0.24689189388311766,0.04947957937641937,0.02890519507750883,0.13918864487623056,0.0,0.07449021878987944,0.0,0.0,0.07316476742263964,0.1132982876833831,0.2935448849321883,0.0511010099849613,0.029921582474187736,0.0583432592412557,0.03502497922241708,0.10814728033840405,0.09306909071065107,0.16958057857413414,0.0,0.017292374851682193,0.2130038408645142,0.1689327025522238,0.0
GB133,0.31193068735052526,0.7107473962735359,0.029524655847900448,0.03768248851569224,0.1213116396435964,0.29790721119521796,0.17931901923797391,1.0,0.05583398710580731,0.17687010016333093,0.6078047767830255,0.14013295419712068,0.5427977621631189,0.33840786138066775,0.20796952674178715,0.22919566871523492,0.0685849675705184,0.07755457744528453,0.09043224632361095,0.24968263057988055,0.10692914464767513,0.20890811547351784,0.23899418016176938,0.6977131481679897,0.18322832176030238,0.46275068041151474,0.35014828383159996,0.24423411087930533,0.145220402770252,0.3123064012775901,0.044885104247955124,0.38358473433439244,0.22279703397766001,0.07062917508690583,0.21309282395779197,0.22288039639429172,0.0741197404967499,0.06758419672481521,0.0,0.06373009509810068,0.1447505833275249,0.09006416055195136,0.09011352120857583,0.1476854211519278,0.0849596343969942,0.024688757462384348,0.21228235678288007,0.0,0.04560442260124126,0.602392893355722,0.1443187561376083,0.060968361295834037,0.15068242376875168,0.1314342607232039,0.03039586220229438,0.0,0.15229968030412452,0.04556575616224766,0.09988454346006079,0.16784982409434676,0.0,0.2878985668273743,0.03496828651975336,0.13035707574368482,0.0964247417104401,0.22488142475708262,0.17139359100672374,0.029971252475926684,0.026028262336160325,0.025642036305903986,0.07322636508278524,0.1735488510048395,0.053721072171640086,0.0,0.0,0.05346546311223245,0.12909431754133333,0.11928086712468614,0.042433344438363704,0.10253517129761872,0.04965620951049548,0.015113564971404191,0.1498227851927934,0.14732411851624028,0.0,0.0865118648828286,0.05581683763122827,0.11192719105072475,0.10066183192935234,0.19342450304071895,0.031000104526843923,0.06755929005588232,0.07486002270607145,0.05956646814130138,0.06660043521844748,0.2599680131088106,0.0,0.13127904545675761,0.09510508924541197,0.0775360680222621,0.13240828909196647,0.11633116171641691,0.0,0.0,0.0,0.16047492473843483,0.012116187902221938,0.08300160493494785,0.17816680394243387,0.12458395728321678,0.42796125445386585,0.09743743674108134,0.0,0.04287705104488368,0.09494641838423885,0.06850531455292763,0.07447034557316691,0.331895267455154,0.0583490027263112,0.14559194417918375,0.08552879737268389,0.29741239204142444,0.23255744593424016,0.08852298458804382,0.235343414420256,0.0,0.0,0.05724081560984155,0.09448377666330882,0.012457701414245672,0.0,0.12130001991987316,0.16393388851911253,0.06980483579623274,0.422207403840043,0.0,0.023649699271042292,0.10278591521130014,0.350105842490764,0.056088649438632905,0.07819296792847935,0.20385634988316284,0.14231712832888832,0.0,0.2826130941713844,0.08913772045931564,0.05207492872708229,0.0,0.21385867420428104,0.0646757423967936,0.11261286984246041,0.0730865811009997,0.15031043206135788,0.2728774011208691,0.018975125037116188,0.4917691620228189,0.17580770614885394,0.0,0.05186358690048764,0.11824895805858146,0.005850970292560066,0.09210301622230606,0.0,0.31800005015555555,0.0767268508849139,0.10949189433932266,0.08017577783766112,0.09850510774238798,0.21757480248434252,0.2666410105949889,0.20935202493567615,0.04901825241305521,0.13089187954422965,0.07213240425842361,0.12578896336883538,0.10854020954360986,0.0849141543863476,0.16752862079720068,0.08204804034527487,0.039231690574495486,0.06150474726777725,0.041652143958235265,0.13873577764232828,0.09930163113604881,0.06921008296056538,0.27035185736528483,0.23985302905915545,0.0561352966284545,0.006181950525843125,0.0,0.028538129845328577,0.1840287485092536,0.0,0.07928597551420621,0.1987003132657535,0.3912395736750381,0.04194397052015238,0.02017986614151444
